player,salary,signing,g_sal,gs_sal,min,pts_sal,fgm,fga_sal,fgpct,2pm,2pa,2ppct,3pm,3pa,3ppct,ftm,fta_sal,ftpct,orb_sal,drb,trb_sal,ast_sal,tov_sal,stl_sal,blk_sal,pf_sal,team,pos,g,mp,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct_x,fg3_per_g,fg3a_per_g,fg3_pct_x,fg2_per_g,fg2a_per_g,fg2_pct_x,ft_per_g,fta_per_g,ft_pct_x,orb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,per,ts_pct_x,efg_pct_x,fg3a_per_fga_pct_x,fta_per_fga_pct_x,orb_pct_x,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct_x,usg_pct,off_rtg_x,def_rtg_x,ows,dws,ws,ws_per_40,fg,fga,fg_pct_y,fg3,fg3a,fg3_pct_y,fg2,fg2a,fg2_pct_y,ft,fta,ft_pct_y,orb,trb,ast,stl,blk,tov,pf,pts,ranker,age,wins_adv,losses_adv,wins_pyth,losses_pyth,mov,sos,srs,off_rtg_y,def_rtg_y,net_rtg,pace,fta_per_fga_pct_y,fg3a_per_fga_pct_y,ts_pct_y,efg_pct_y,tov_pct_y,orb_pct_y,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate,arena_name,team_name,wins_stand,losses_stand,win_loss_pct,gb,group,rookie_flag,hardship_flag,vet_flag,unknown_flag,avail_rate,start_rate,team_min,starter,rotation,pts40,ast40,reb40,stocks,stocks40,pps,three_rate,ast_tov,ws_game,ws40,ts_diff,efg_diff,team_power,ws_rookie,ws_vet,ws_hardship,pts_rookie,pts_vet,pts_hardship,pca1,pca2
Shatori Walker-Kimbrough,150000,UFA,41,1,8.6,1.7,0.6,1.5,41.3%,0.4,0.8,46.9%,0.3,0.8,35.5%,0.2,0.3,72.7%,0.1,0.8,0.9,0.5,0.4,0.2,0.3,0.6,ATL,G,41,354,1,8.6,0.6,1.5,0.413,0.3,0.8,0.355,0.4,0.8,0.469,0.2,0.3,0.727,0.1,0.9,0.5,0.2,0.3,0.4,0.6,1.7,7.8,0.523,0.5,0.492,0.175,1.0,6.2,9.2,1.5,2.7,18.1,10.8,97.0,102.0,0.0,0.6,0.6,0.072,26,63,0.413,11,31,0.355,15,32,0.469,8,11,0.727,3,37,22,10,11,15,24,71,2.0,27.8,30.0,14.0,35.0,9.0,7.59,-1.1,6.49,110.5,100.5,10.0,76.2,0.275,0.418,0.555,0.514,12.9,26.7,0.19999999999999998,0.478,13.4,79.8,0.181,,ATL,30.0,14.0,0.682,4.0,veteran,0,0,1,0,0.9318181818181818,0.024390243902439025,8.045454545454545,0,0,7.906976744186046,2.3255813953488373,4.186046511627907,0.5,2.3255813953488373,1.0416666666666665,0.5333333333333333,1.25,0.014634146341463414,0.06779661016949153,-0.03200000000000003,-0.014000000000000012,1.2293152868634125,0.0,0.6,0.0,0.0,1.7,0.0,-2.015252110505314,-0.003667101248299374
Mercedes Russell,80672,UFA,20,0,8.2,1.7,0.6,1.4,44.4%,0.6,1.4,44.4%,0.0,0.0,--,0.5,0.7,71.4%,0.5,0.7,1.2,0.6,0.4,0.3,0.2,0.9,LAS,C,20,163,0,8.2,0.6,1.4,0.444,0.0,0.0,,0.6,1.4,0.444,0.5,0.7,0.714,0.5,1.2,0.6,0.3,0.2,0.4,0.9,1.7,9.6,0.513,0.444,0.0,0.519,7.5,8.8,10.7,1.6,2.3,17.4,11.0,108.0,113.0,0.2,0.0,0.2,0.046,12,27,0.444,0,0,,12,27,0.444,10,14,0.714,10,24,12,5,4,7,17,34,9.0,28.3,21.0,23.0,18.0,26.0,-2.57,0.38,-2.19,107.5,110.7,-3.2,79.0,0.304,0.382,0.563,0.521,15.7,24.1,0.5,0.524,13.8,73.6,0.189,,LAS,21.0,23.0,0.477,13.0,veteran,0,0,1,0,0.45454545454545453,0.0,3.7045454545454546,0,0,8.292682926829269,2.9268292682926833,5.853658536585367,0.5,2.439024390243903,0.9953161592505855,0.0,1.4999999999999998,0.01,0.049079754601226995,-0.04999999999999993,-0.07700000000000001,-0.4043709924578387,0.0,0.2,0.0,0.0,1.7,0.0,-2.4635474672431927,0.20802699827777119
Anastasiia Olairi Kosu,69267,Rookie,21,0,3.8,1.7,0.6,1.4,44.8%,0.6,1.3,48.1%,0.0,0.1,0.0%,0.4,0.7,60.0%,0.5,0.2,0.7,0.2,0.3,0.0,0.2,0.4,MIN,F,21,80,0,3.8,0.6,1.4,0.448,0.0,0.1,0.0,0.6,1.3,0.481,0.4,0.7,0.6,0.5,0.7,0.2,0.0,0.2,0.3,0.4,1.7,13.6,0.492,0.448,0.069,0.517,15.2,11.1,9.8,0.7,4.6,16.4,24.5,99.0,105.0,0.0,0.1,0.1,0.068,13,29,0.448,0,2,0.0,13,27,0.481,9,15,0.6,10,15,5,1,4,7,9,35,1.0,28.8,34.0,10.0,37.0,7.0,9.41,-0.69,8.72,112.3,100.0,12.3,76.4,0.236,0.372,0.572,0.542,13.9,26.0,0.5,0.481,15.9,74.1,0.178,,MIN,34.0,10.0,0.773,,rookie,1,0,0,0,0.4772727272727273,0.0,1.8181818181818181,0,0,17.894736842105264,2.105263157894737,7.368421052631579,0.2,2.105263157894737,0.9953161592505855,0.07142857142857144,0.6666666666666667,0.004761904761904762,0.05,-0.07999999999999996,-0.09400000000000003,1.6774743240099597,0.1,0.0,0.0,1.7,0.0,0.0,-2.2774975734114133,-0.5820387091237479
Rayah Marshall,69267,Rookie,15,0,6.0,1.7,0.6,1.7,34.6%,0.6,1.7,36.0%,0.0,0.1,0.0%,0.5,0.8,58.3%,0.5,1.3,1.7,0.3,0.5,0.1,0.2,0.8,CON,C-F,15,90,0,6.0,0.6,1.7,0.346,0.0,0.1,0.0,0.6,1.7,0.36,0.5,0.8,0.583,0.5,1.7,0.3,0.1,0.2,0.5,0.8,1.7,7.1,0.4,0.346,0.038,0.462,8.9,17.2,7.6,1.2,3.2,18.3,19.3,80.0,109.0,-0.2,0.1,-0.2,-0.073,9,26,0.346,0,1,0.0,9,25,0.36,7,12,0.583,7,26,4,2,3,7,12,25,13.0,27.1,11.0,33.0,7.0,37.0,-10.11,0.87,-9.24,98.3,111.4,-13.1,76.9,0.272,0.304,0.505,0.458,14.9,24.4,0.4705882352941177,0.53,15.4,72.6,0.254,,CON,11.0,33.0,0.25,23.0,rookie,1,0,0,0,0.3409090909090909,0.0,2.0454545454545454,0,0,11.333333333333334,2.0,11.333333333333334,0.30000000000000004,2.0000000000000004,0.8284600389863548,0.05882352941176471,0.6,-0.013333333333333334,-0.08888888888888889,-0.10499999999999998,-0.11200000000000004,-1.8186115421419249,-0.2,-0.0,-0.0,1.7,0.0,0.0,-2.623561361340072,-0.3193924106428074
Madison Scott,11661,UFA,9,0,5.2,1.6,0.6,1.2,45.5%,0.6,1.1,50.0%,0.0,0.1,0.0%,0.4,0.4,100.0%,0.1,0.0,0.1,0.2,0.1,0.2,0.0,0.9,WAS,G-F,9,47,0,5.2,0.6,1.2,0.455,0.0,0.1,0.0,0.6,1.1,0.5,0.4,0.4,1.0,0.1,0.1,0.2,0.2,0.0,0.1,0.9,1.6,8.4,0.549,0.455,0.091,0.364,2.6,1.3,7.2,2.2,0.0,7.3,13.5,113.0,110.0,0.1,0.0,0.1,0.086,5,11,0.455,0,1,0.0,5,10,0.5,4,4,1.0,1,1,2,2,0,1,8,14,10.0,24.8,16.0,28.0,14.0,30.0,-4.43,0.21,-4.23,100.0,105.7,-5.7,76.9,0.325,0.269,0.53,0.483,16.4,23.5,0.33333333333333337,0.505,14.3,77.6,0.225,,WAS,16.0,28.0,0.364,18.0,veteran,0,0,1,0,0.20454545454545456,0.0,1.0681818181818181,0,0,12.307692307692307,1.5384615384615383,0.7692307692307692,0.2,1.5384615384615383,1.1627906976744187,0.08333333333333334,2.0,0.011111111111111112,0.0851063829787234,0.019000000000000017,-0.02799999999999997,-0.8949866139096142,0.0,0.1,0.0,0.0,1.6,0.0,-2.7906917524986983,-0.49313020893859427
Madison Scott,4442,UFA,9,0,5.2,1.6,0.6,1.2,45.5%,0.6,1.1,50.0%,0.0,0.1,0.0%,0.4,0.4,100.0%,0.1,0.0,0.1,0.2,0.1,0.2,0.0,0.9,WAS,G-F,9,47,0,5.2,0.6,1.2,0.455,0.0,0.1,0.0,0.6,1.1,0.5,0.4,0.4,1.0,0.1,0.1,0.2,0.2,0.0,0.1,0.9,1.6,8.4,0.549,0.455,0.091,0.364,2.6,1.3,7.2,2.2,0.0,7.3,13.5,113.0,110.0,0.1,0.0,0.1,0.086,5,11,0.455,0,1,0.0,5,10,0.5,4,4,1.0,1,1,2,2,0,1,8,14,10.0,24.8,16.0,28.0,14.0,30.0,-4.43,0.21,-4.23,100.0,105.7,-5.7,76.9,0.325,0.269,0.53,0.483,16.4,23.5,0.33333333333333337,0.505,14.3,77.6,0.225,,WAS,16.0,28.0,0.364,18.0,veteran,0,0,1,0,0.20454545454545456,0.0,1.0681818181818181,0,0,12.307692307692307,1.5384615384615383,0.7692307692307692,0.2,1.5384615384615383,1.1627906976744187,0.08333333333333334,2.0,0.011111111111111112,0.0851063829787234,0.019000000000000017,-0.02799999999999997,-0.8949866139096142,0.0,0.1,0.0,0.0,1.6,0.0,-2.7906917524986983,-0.49313020893859427
Sika Kone,66710,,19,0,4.5,1.4,0.4,1.2,31.8%,0.3,0.9,35.3%,0.1,0.3,20.0%,0.6,0.7,92.3%,0.2,0.8,1.0,0.3,0.3,0.0,0.0,0.6,TOT,F,19,85,0,4.5,0.4,1.2,0.318,0.1,0.3,0.2,0.3,0.9,0.353,0.6,0.7,0.923,0.2,1.0,0.3,0.0,0.0,0.3,0.6,1.4,7.0,0.487,0.341,0.227,0.591,4.3,13.7,11.3,0.0,0.0,17.8,18.3,95.0,108.0,0.0,0.1,0.0,0.02,7,22,0.318,1,5,0.2,6,17,0.353,12,13,0.923,3,19,6,0,0,6,12,27,,,,,,,,,,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,unknown,0,0,0,1,0.4318181818181818,0.0,1.9318181818181819,0,0,12.444444444444445,2.6666666666666665,8.88888888888889,0.0,0.0,0.9283819628647214,0.25,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0,-2.4883013175369735,-0.10602213853444309
Sika Kone,15548,UFA,19,0,4.5,1.4,0.4,1.2,31.8%,0.3,0.9,35.3%,0.1,0.3,20.0%,0.6,0.7,92.3%,0.2,0.8,1.0,0.3,0.3,0.0,0.0,0.6,TOT,F,19,85,0,4.5,0.4,1.2,0.318,0.1,0.3,0.2,0.3,0.9,0.353,0.6,0.7,0.923,0.2,1.0,0.3,0.0,0.0,0.3,0.6,1.4,7.0,0.487,0.341,0.227,0.591,4.3,13.7,11.3,0.0,0.0,17.8,18.3,95.0,108.0,0.0,0.1,0.0,0.02,7,22,0.318,1,5,0.2,6,17,0.353,12,13,0.923,3,19,6,0,0,6,12,27,,,,,,,,,,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,veteran,0,0,1,0,0.4318181818181818,0.0,1.9318181818181819,0,0,12.444444444444445,2.6666666666666665,8.88888888888889,0.0,0.0,0.9283819628647214,0.25,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,1.4,0.0,-2.4883013175369735,-0.10602213853444309
Moriah Jefferson,145500,UFA,5,1,7.1,1.4,0.6,1.6,37.5%,0.4,1.0,40.0%,0.2,0.6,33.3%,0.0,0.0,--,0.0,1.0,1.0,1.8,0.4,0.0,0.0,0.6,CHI,G,5,35,1,7.0,0.6,1.6,0.375,0.2,0.6,0.333,0.4,1.0,0.4,0.0,0.0,,0.0,1.0,1.8,0.0,0.0,0.4,0.6,1.4,9.6,0.438,0.438,0.375,0.0,0.0,8.4,41.8,0.0,0.0,20.0,12.8,104.0,116.0,0.0,0.0,0.0,0.017,3,8,0.375,1,3,0.333,2,5,0.4,0,0,,0,5,9,0,0,2,3,7,12.0,27.7,10.0,34.0,7.0,37.0,-10.05,0.92,-9.13,98.8,111.9,-13.1,76.7,0.259,0.306,0.516,0.476,17.4,29.1,0.0,0.521,12.6,74.7,0.215,,CHI,10.0,34.0,0.227,24.0,veteran,0,0,1,0,0.11363636363636363,0.2,0.7954545454545454,0,0,8.0,10.285714285714286,5.714285714285714,0.0,0.0,0.8749999999999999,0.37499999999999994,4.5,0.0,0.0,-0.07800000000000001,-0.03799999999999998,-1.8591173596021162,0.0,0.0,0.0,0.0,1.4,0.0,-2.3335726763978473,3.0978067647679843
Elizabeth Kitley,27940,,12,1,8.2,1.3,0.6,1.9,30.4%,0.6,1.8,31.8%,0.0,0.1,0.0%,0.1,0.2,50.0%,0.3,1.1,1.4,0.1,0.6,0.3,0.5,1.5,LVA,C,12,98,1,8.2,0.6,1.9,0.304,0.0,0.1,0.0,0.6,1.8,0.318,0.1,0.2,0.5,0.3,1.4,0.1,0.3,0.5,0.6,1.5,1.3,1.0,0.314,0.304,0.043,0.087,4.7,10.1,1.5,2.1,5.4,22.7,14.4,59.0,102.0,-0.4,0.2,-0.2,-0.091,7,23,0.304,0,1,0.0,7,22,0.318,1,2,0.5,4,17,1,4,6,7,18,15,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.10526315789473685,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,unknown,0,0,0,1,0.2727272727272727,0.08333333333333333,2.227272727272727,0,0,6.3414634146341475,0.4878048780487806,6.829268292682928,0.8,3.9024390243902447,0.653923541247485,0.052631578947368425,0.16666666666666669,-0.016666666666666666,-0.0816326530612245,-0.23800000000000004,-0.202,0.6697824024560418,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.0622035170395154,-0.639516415556519
Elizabeth Kitley,3887,UFA,12,1,8.2,1.3,0.6,1.9,30.4%,0.6,1.8,31.8%,0.0,0.1,0.0%,0.1,0.2,50.0%,0.3,1.1,1.4,0.1,0.6,0.3,0.5,1.5,LVA,C,12,98,1,8.2,0.6,1.9,0.304,0.0,0.1,0.0,0.6,1.8,0.318,0.1,0.2,0.5,0.3,1.4,0.1,0.3,0.5,0.6,1.5,1.3,1.0,0.314,0.304,0.043,0.087,4.7,10.1,1.5,2.1,5.4,22.7,14.4,59.0,102.0,-0.4,0.2,-0.2,-0.091,7,23,0.304,0,1,0.0,7,22,0.318,1,2,0.5,4,17,1,4,6,7,18,15,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.10526315789473685,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,veteran,0,0,1,0,0.2727272727272727,0.08333333333333333,2.227272727272727,0,0,6.3414634146341475,0.4878048780487806,6.829268292682928,0.8,3.9024390243902447,0.653923541247485,0.052631578947368425,0.16666666666666669,-0.016666666666666666,-0.0816326530612245,-0.23800000000000004,-0.202,0.6697824024560418,-0.0,-0.2,-0.0,0.0,1.3,0.0,-3.0622035170395154,-0.639516415556519
Sania Feagin,69267,Rookie,16,0,4.8,1.3,0.6,1.8,35.7%,0.6,1.5,41.7%,0.0,0.3,0.0%,0.0,0.1,0.0%,0.2,0.5,0.7,0.3,0.4,0.0,0.4,1.0,LAS,F,16,77,0,4.8,0.6,1.8,0.357,0.0,0.3,0.0,0.6,1.5,0.417,0.0,0.1,0.0,0.2,0.7,0.3,0.0,0.4,0.4,1.0,1.3,0.2,0.346,0.357,0.143,0.071,4.8,8.5,8.2,0.0,7.2,19.5,20.8,66.0,112.0,-0.4,0.0,-0.3,-0.179,10,28,0.357,0,4,0.0,10,24,0.417,0,2,0.0,3,11,4,0,6,7,16,20,9.0,28.3,21.0,23.0,18.0,26.0,-2.57,0.38,-2.19,107.5,110.7,-3.2,79.0,0.304,0.382,0.563,0.521,15.7,24.1,0.05555555555555556,0.524,13.8,73.6,0.189,,LAS,21.0,23.0,0.477,13.0,rookie,1,0,0,0,0.36363636363636365,0.0,1.75,0,0,10.833333333333334,2.5,5.833333333333333,0.4,3.333333333333334,0.7049891540130152,0.16666666666666666,0.7499999999999999,-0.01875,-0.15584415584415584,-0.21699999999999997,-0.16400000000000003,-0.4043709924578387,-0.3,-0.0,-0.0,1.3,0.0,0.0,-2.7357723905447915,-0.047695142156410054
Joyner Holmes,17223,UFA,6,0,4.8,1.2,0.5,2.0,25.0%,0.3,1.2,28.6%,0.2,0.8,20.0%,0.0,0.0,--,0.3,0.7,1.0,0.0,0.3,0.0,0.0,0.8,LVA,F,6,29,0,4.8,0.5,2.0,0.25,0.2,0.8,0.2,0.3,1.2,0.286,0.0,0.0,,0.3,1.0,0.0,0.0,0.0,0.3,0.8,1.2,-4.4,0.292,0.292,0.417,0.0,8.0,12.1,0.0,0.0,0.0,14.3,22.0,61.0,110.0,-0.2,0.0,-0.1,-0.204,3,12,0.25,1,5,0.2,2,7,0.286,0,0,,2,6,0,0,0,2,5,7,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.0,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,veteran,0,0,1,0,0.13636363636363635,0.0,0.6590909090909091,0,0,10.0,0.0,8.333333333333334,0.0,0.0,0.6,0.4,0.0,-0.016666666666666666,-0.13793103448275865,-0.26000000000000006,-0.21400000000000002,0.6697824024560418,-0.0,-0.1,-0.0,0.0,1.2,0.0,-3.0941312324524572,-0.9745881627872528
Jaylyn Sherrod,66079,Reserved,26,0,5.5,1.2,0.3,1.1,32.1%,0.2,0.6,40.0%,0.1,0.5,23.1%,0.3,0.5,69.2%,0.1,0.5,0.6,0.5,0.5,0.4,0.0,0.7,TOT,G,26,142,0,5.5,0.3,1.1,0.321,0.1,0.5,0.231,0.2,0.6,0.4,0.3,0.5,0.692,0.1,0.6,0.5,0.4,0.0,0.5,0.7,1.2,5.4,0.445,0.375,0.464,0.464,1.7,6.2,12.3,4.0,0.0,26.2,14.9,80.0,101.0,-0.3,0.3,0.0,0.001,9,28,0.321,3,13,0.231,6,15,0.4,9,13,0.692,2,15,12,11,0,12,19,30,,,,,,,,,,,,,,,,,,,,0.45454545454545453,,,,,,,,,,,controlled,0,0,0,0,0.5909090909090909,0.0,3.227272727272727,0,0,8.727272727272727,3.6363636363636362,4.363636363636363,0.4,2.909090909090909,0.9090909090909091,0.45454545454545453,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0,-2.4987953837853856,0.4961896465376395
Jaylyn Sherrod,18880,UFA,26,0,5.5,1.2,0.3,1.1,32.1%,0.2,0.6,40.0%,0.1,0.5,23.1%,0.3,0.5,69.2%,0.1,0.5,0.6,0.5,0.5,0.4,0.0,0.7,TOT,G,26,142,0,5.5,0.3,1.1,0.321,0.1,0.5,0.231,0.2,0.6,0.4,0.3,0.5,0.692,0.1,0.6,0.5,0.4,0.0,0.5,0.7,1.2,5.4,0.445,0.375,0.464,0.464,1.7,6.2,12.3,4.0,0.0,26.2,14.9,80.0,101.0,-0.3,0.3,0.0,0.001,9,28,0.321,3,13,0.231,6,15,0.4,9,13,0.692,2,15,12,11,0,12,19,30,,,,,,,,,,,,,,,,,,,,0.45454545454545453,,,,,,,,,,,veteran,0,0,1,0,0.5909090909090909,0.0,3.227272727272727,0,0,8.727272727272727,3.6363636363636362,4.363636363636363,0.4,2.909090909090909,0.9090909090909091,0.45454545454545453,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,1.2,0.0,-2.4987953837853856,0.4961896465376395
Brianna Turner,85000,UFA,27,0,8.6,1.1,0.5,1.2,40.6%,0.5,1.1,41.9%,0.0,0.0,0.0%,0.1,0.3,50.0%,0.7,1.2,1.9,0.6,0.3,0.1,0.3,0.9,IND,F-C,27,233,0,8.6,0.5,1.2,0.406,0.0,0.0,0.0,0.5,1.1,0.419,0.1,0.3,0.5,0.7,1.9,0.6,0.1,0.3,0.3,0.9,1.1,7.5,0.422,0.406,0.031,0.25,9.2,13.0,10.0,0.4,3.1,20.2,8.6,101.0,106.0,0.1,0.3,0.3,0.056,13,32,0.406,0,1,0.0,13,31,0.419,4,8,0.5,18,50,17,2,8,9,23,30,4.0,28.1,24.0,20.0,28.0,16.0,3.36,-0.83,2.53,108.4,104.1,4.3,78.0,0.261,0.349,0.554,0.517,14.3,26.2,0.25,0.503,16.0,75.7,0.233,,IND,24.0,20.0,0.545,10.0,veteran,0,0,1,0,0.6136363636363636,0.0,5.295454545454546,0,0,5.116279069767443,2.7906976744186047,8.837209302325581,0.4,1.86046511627907,0.825825825825826,0.0,2.0,0.011111111111111112,0.05150214592274678,-0.13200000000000006,-0.11099999999999999,0.4085994662347417,0.0,0.3,0.0,0.0,1.1,0.0,-2.4528305907123125,0.2887440316541041
Kiah Stokes,103000,UFA,40,18,12.9,1.1,0.5,1.3,35.3%,0.4,0.7,53.6%,0.1,0.6,13.0%,0.1,0.2,62.5%,0.7,2.9,3.6,0.4,0.4,0.4,0.4,1.2,LVA,C,40,514,18,12.9,0.5,1.3,0.353,0.1,0.6,0.13,0.4,0.7,0.536,0.1,0.2,0.625,0.7,3.6,0.4,0.4,0.4,0.4,1.2,1.1,7.2,0.404,0.382,0.451,0.157,6.6,16.4,4.7,1.7,2.4,22.7,6.3,92.0,102.0,-0.1,0.9,0.8,0.061,18,51,0.353,3,23,0.13,15,28,0.536,5,8,0.625,29,144,17,17,14,16,47,44,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.15384615384615385,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,veteran,0,0,1,0,0.9090909090909091,0.45,11.681818181818182,0,0,3.4108527131782944,1.2403100775193798,11.162790697674417,0.8,2.4806201550387597,0.792507204610951,0.4615384615384615,1.0,0.02,0.0622568093385214,-0.14800000000000002,-0.124,0.6697824024560418,0.0,0.8,0.0,0.0,1.1,0.0,-1.9118641450683775,-0.47722091048395676
Crystal Bradford,16103,UFA,4,0,6.0,1.0,0.5,1.5,33.3%,0.5,1.0,50.0%,0.0,0.5,0.0%,0.0,0.0,--,0.5,0.8,1.3,0.3,0.3,0.5,0.0,0.8,LVA,F,4,24,0,6.0,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.3,0.3,0.5,0.0,0.3,0.8,1.0,7.0,0.333,0.333,0.333,0.0,9.7,12.2,6.3,4.3,0.0,14.3,13.3,80.0,101.0,0.0,0.0,0.0,0.007,2,6,0.333,0,2,0.0,2,4,0.5,0,0,,2,5,1,2,0,1,3,4,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.0,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,veteran,0,0,1,0,0.09090909090909091,0.0,0.5454545454545454,0,0,6.666666666666667,2.0,8.666666666666668,0.5,3.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,-0.21900000000000003,-0.173,0.6697824024560418,0.0,0.0,0.0,0.0,1.0,0.0,-3.0870424646667263,-0.04967636042307993
Kyara Linskens,14437,UDFA,4,0,6.7,1.0,0.5,1.3,40.0%,0.5,1.0,50.0%,0.0,0.3,0.0%,0.0,0.0,--,0.3,1.3,1.5,0.3,0.5,0.3,0.8,1.8,GSV,C,4,27,0,6.8,0.5,1.3,0.4,0.0,0.3,0.0,0.5,1.0,0.5,0.0,0.0,,0.3,1.5,0.3,0.3,0.8,0.5,1.8,1.0,5.0,0.4,0.4,0.2,0.0,4.4,13.0,6.3,2.0,11.7,28.6,12.1,69.0,94.0,-0.1,0.1,0.0,0.017,2,5,0.4,0,1,0.0,2,4,0.5,0,0,,1,6,1,1,3,2,7,4,8.0,27.0,23.0,21.0,25.0,19.0,1.39,0.08,1.47,103.9,102.1,1.8,74.6,0.282,0.458,0.531,0.482,14.9,26.0,0.0,0.472,13.9,76.0,0.215,Chase Center,GSV,23.0,21.0,0.523,11.0,controlled,0,0,0,0,0.09090909090909091,0.0,0.6136363636363636,0,0,5.882352941176471,1.7647058823529413,8.823529411764707,1.1,6.470588235294119,0.7692307692307692,0.23076923076923075,0.6,0.0,0.0,-0.131,-0.08199999999999996,0.17357702568400166,0.0,0.0,0.0,0.0,0.0,0.0,-3.1337664083373165,-0.10460404861220182
Mackenzie Holmes,48865,UFA,10,0,5.8,1.0,0.5,0.7,71.4%,0.5,0.7,71.4%,0.0,0.0,--,0.0,0.0,--,0.3,0.6,0.9,0.2,0.0,0.5,0.1,0.7,SEA,F,10,58,0,5.8,0.5,0.7,0.714,0.0,0.0,,0.5,0.7,0.714,0.0,0.0,,0.3,0.9,0.2,0.5,0.1,0.0,0.7,1.0,14.0,0.714,0.714,0.0,0.0,6.0,9.3,5.0,4.4,1.5,0.0,5.5,156.0,98.0,0.1,0.1,0.3,0.191,5,7,0.714,0,0,,5,7,0.714,0,0,,3,9,2,5,1,0,7,10,7.0,30.2,23.0,21.0,26.0,18.0,2.05,-0.02,2.02,104.5,101.9,2.6,78.2,0.231,0.319,0.539,0.505,13.2,19.9,0.0,0.497,16.8,74.2,0.219,,SEA,23.0,21.0,0.523,11.0,veteran,0,0,1,0,0.22727272727272727,0.0,1.3181818181818181,0,0,6.8965517241379315,1.3793103448275863,6.206896551724139,0.6,4.137931034482759,1.4285714285714286,0.0,,0.03,0.20689655172413793,0.17499999999999993,0.20899999999999996,0.24831765944039572,0.0,0.3,0.0,0.0,1.0,0.0,-3.001662079071994,-0.3187436285757594
Marquesha Davis,36178,Rookie,11,0,4.7,0.9,0.2,0.9,20.0%,0.2,0.5,33.3%,0.0,0.4,0.0%,0.5,0.6,85.7%,0.3,0.4,0.6,0.1,0.5,0.0,0.2,0.3,TOT,G,11,52,0,4.7,0.2,0.9,0.2,0.0,0.4,0.0,0.2,0.5,0.333,0.5,0.6,0.857,0.3,0.6,0.1,0.0,0.2,0.5,0.3,0.9,0.2,0.382,0.2,0.4,0.7,6.9,7.8,2.7,0.0,3.6,31.4,16.7,67.0,112.0,-0.2,0.0,-0.2,-0.143,2,10,0.2,0,4,0.0,2,6,0.333,6,7,0.857,3,7,1,0,2,6,3,10,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,rookie,1,0,0,0,0.25,0.0,1.1818181818181819,0,0,7.659574468085107,0.851063829787234,5.106382978723404,0.2,1.702127659574468,0.7731958762886597,0.4444444444444445,0.2,-0.018181818181818184,-0.15384615384615385,,,0.24831765944039572,-0.2,-0.0,-0.0,0.9,0.0,0.0,-3.0746030206812747,-0.5426044999262016
